0		0.5	
0.25		0.499371	
0.5		0.498734	
0.75		0.49809	
1		0.497437	
1.25		0.496775	
1.5		0.496105	
1.75		0.495426	
2		0.494739	
2.25		0.494042	
2.5		0.493335	
2.75		0.49262	
3		0.491894	
3.25		0.491158	
3.5		0.490412	
3.75		0.489655	
4		0.488888	
4.25		0.488109	
4.5		0.487319	
4.75		0.486518	
5		0.485705	
5.25		0.484879	
5.5		0.484041	
5.75		0.48319	
6		0.482326	
6.25		0.481449	
6.5		0.480557	
6.75		0.479652	
7		0.478732	
7.25		0.477796	
7.5		0.476846	
7.75		0.47588	
8		0.474897	
8.25		0.473898	
8.5		0.472881	
8.75		0.471847	
9		0.470795	
9.25		0.469725	
9.5		0.468635	
9.75		0.467525	
10		0.466396	
10.25		0.465245	
10.5		0.464073	
10.75		0.462879	
11		0.461662	
11.25		0.460422	
11.5		0.459158	
11.75		0.457868	
12		0.456554	
12.25		0.455213	
12.5		0.453845	
12.75		0.452449	
13		0.451024	
13.25		0.44957	
13.5		0.448085	
13.75		0.446569	
14		0.44502	
14.25		0.443438	
14.5		0.441822	
14.75		0.44017	
15		0.438482	
15.25		0.436756	
15.5		0.434992	
15.75		0.433187	
16		0.431342	
16.25		0.429454	
16.5		0.427522	
16.75		0.425546	
17		0.423524	
17.25		0.421454	
17.5		0.419335	
17.75		0.417166	
18		0.414945	
18.25		0.412671	
18.5		0.410343	
18.75		0.407958	
19		0.405516	
19.25		0.403015	
19.5		0.400453	
19.75		0.397829	
20		0.395142	
20.25		0.392389	
20.5		0.38957	
20.75		0.386683	
21		0.383726	
21.25		0.380698	
21.5		0.377597	
21.75		0.374423	
22		0.371173	
22.25		0.367847	
22.5		0.364443	
22.75		0.360961	
23		0.357399	
23.25		0.353756	
23.5		0.350032	
23.75		0.346225	
24		0.342335	
24.25		0.338363	
24.5		0.334307	
24.75		0.330167	
25		0.325944	
25.25		0.321638	
25.5		0.317249	
25.75		0.312779	
26		0.308228	
26.25		0.303597	
26.5		0.298888	
26.75		0.294103	
27		0.289243	
27.25		0.284312	
27.5		0.279312	
27.75		0.274245	
28		0.269116	
28.25		0.263927	
28.5		0.258682	
28.75		0.253386	
29		0.248044	
29.25		0.242659	
29.5		0.237237	
29.75		0.231783	
30		0.226303	
30.25		0.220802	
30.5		0.215286	
30.75		0.209762	
31		0.204236	
31.25		0.198713	
31.5		0.193201	
31.75		0.187706	
32		0.182235	
32.25		0.176793	
32.5		0.171389	
32.75		0.166026	
33		0.160713	
33.25		0.155455	
33.5		0.150259	
33.75		0.145129	
34		0.140071	
34.25		0.135091	
34.5		0.130193	
34.75		0.125382	
35		0.120663	
35.25		0.116039	
35.5		0.111513	
35.75		0.107089	
36		0.10277	
36.25		0.0985588	
36.5		0.0944565	
36.75		0.0904651	
37		0.0865861	
37.25		0.0828205	
37.5		0.0791688	
37.75		0.0756315	
38		0.0722084	
38.25		0.0688992	
38.5		0.0657034	
38.75		0.0626201	
39		0.0596482	
39.25		0.0567862	
39.5		0.0540327	
39.75		0.0513858	
40		0.0488437	
40.25		0.0464042	
40.5		0.044065	
40.75		0.041824	
41		0.0396785	
41.25		0.0376261	
41.5		0.0356641	
41.75		0.0337899	
42		0.0320008	
42.25		0.0302941	
42.5		0.0286671	
42.75		0.0271169	
43		0.0256409	
43.25		0.0242363	
43.5		0.0229005	
43.75		0.0216307	
44		0.0204245	
44.25		0.0192791	
44.5		0.0181921	
44.75		0.017161	
45		0.0161834	
45.25		0.0152569	
45.5		0.0143793	
45.75		0.0135484	
46		0.012762	
46.25		0.0120179	
46.5		0.0113143	
46.75		0.0106492	
47		0.0100206	
47.25		0.00942691	
47.5		0.00886625	
47.75		0.008337	
48		0.00783757	
48.25		0.00736643	
48.5		0.00692212	
48.75		0.00650323	
49		0.00610844	
49.25		0.00573645	
49.5		0.00538606	
49.75		0.0050561	
50		0.00474546	
50.25		0.00445308	
50.5		0.00417797	
50.75		0.00391916	
51		0.00367575	
51.25		0.00344687	
51.5		0.00323172	
51.75		0.0030295	
52		0.00283948	
52.25		0.00266097	
52.5		0.0024933	
52.75		0.00233585	
53		0.00218802	
53.25		0.00204925	
53.5		0.00191901	
53.75		0.0017968	
54		0.00168215	
54.25		0.0015746	
54.5		0.00147374	
54.75		0.00137916	
55		0.00129049	
55.25		0.00120737	
55.5		0.00112947	
55.75		0.00105647	
56		0.000988078	
56.25		0.000924004	
56.5		0.000863988	
56.75		0.000807781	
57		0.000755149	
57.25		0.000705872	
57.5		0.000659741	
57.75		0.000616562	
58		0.000576151	
58.25		0.000538336	
58.5		0.000502953	
58.75		0.000469852	
59		0.000438888	
59.25		0.000409927	
59.5		0.000382842	
59.75		0.000357515	
60		0.000333835	
